filename,width,height,class,xmin,ymin,xmax,ymax
75.jpg,640,512,car,90,270,105,293
75.jpg,640,512,car,124,270,139,297
75.jpg,640,512,car,151,250,166,277
75.jpg,640,512,car,132,304,147,332
75.jpg,640,512,car,170,324,185,351
75.jpg,640,512,car,226,262,241,286
75.jpg,640,512,car,221,222,237,246
75.jpg,640,512,car,261,199,276,223
75.jpg,640,512,car,247,212,262,235
75.jpg,640,512,car,346,215,363,236
75.jpg,640,512,car,292,196,307,219
75.jpg,640,512,car,378,306,399,320
75.jpg,640,512,car,528,250,549,264
75.jpg,640,512,car,560,213,582,227
75.jpg,640,512,car,566,222,587,236
75.jpg,640,512,car,624,161,637,175
75.jpg,640,512,car,595,176,611,193
75.jpg,640,512,car,545,183,561,201
75.jpg,640,512,car,543,209,564,223
75.jpg,640,512,car,95,455,134,474
75.jpg,640,512,truck,227,368,303,399
75.jpg,640,512,car,73,322,90,350
75.jpg,640,512,car,363,260,379,285
75.jpg,640,512,car,348,272,361,296
75.jpg,640,512,car,417,150,429,170
75.jpg,640,512,car,407,154,419,174
75.jpg,640,512,car,386,162,398,183
75.jpg,640,512,person,186,390,191,399
75.jpg,640,512,car,28,310,45,338
75.jpg,640,512,person,243,212,248,220
75.jpg,640,512,person,262,206,267,218
75.jpg,640,512,person,202,227,208,236
75.jpg,640,512,person,198,228,203,237
75.jpg,640,512,car,90,270,105,293
75.jpg,640,512,car,124,270,139,297
75.jpg,640,512,car,151,250,166,277
75.jpg,640,512,car,132,304,147,332
75.jpg,640,512,car,170,324,185,351
75.jpg,640,512,car,226,262,241,286
75.jpg,640,512,car,221,222,237,246
75.jpg,640,512,car,261,199,276,223
75.jpg,640,512,car,247,212,262,235
75.jpg,640,512,car,346,215,363,236
76.jpg,640,512,car,21,81,51,98
76.jpg,640,512,car,610,0,639,13
76.jpg,640,512,car,532,17,558,32
76.jpg,640,512,car,499,7,530,21
76.jpg,640,512,car,431,11,464,28
76.jpg,640,512,car,353,17,391,36
76.jpg,640,512,car,195,42,229,58
76.jpg,640,512,truck,233,98,357,131
76.jpg,640,512,car,142,0,167,9
76.jpg,640,512,person,89,59,97,69
76.jpg,640,512,person,87,56,94,66
76.jpg,640,512,person,7,55,17,66
76.jpg,640,512,motorcycle,72,82,88,92
76.jpg,640,512,motorcycle,18,97,34,106
76.jpg,640,512,car,77,65,111,80
76.jpg,640,512,car,21,81,51,98
76.jpg,640,512,car,610,0,639,13
76.jpg,640,512,car,532,17,558,32
76.jpg,640,512,car,499,7,530,21
76.jpg,640,512,car,431,11,464,28
76.jpg,640,512,car,353,17,391,36
76.jpg,640,512,car,195,42,229,58
76.jpg,640,512,truck,233,98,357,131
76.jpg,640,512,car,142,0,167,9
76.jpg,640,512,person,89,59,97,69
76.jpg,640,512,person,87,56,94,66
76.jpg,640,512,person,7,55,17,66
76.jpg,640,512,motorcycle,72,82,88,92
76.jpg,640,512,motorcycle,18,97,34,106
76.jpg,640,512,car,77,65,111,80
76.jpg,640,512,car,21,81,51,98
76.jpg,640,512,car,610,0,639,13
76.jpg,640,512,car,532,17,558,32
76.jpg,640,512,car,499,7,530,21
76.jpg,640,512,car,431,11,464,28
76.jpg,640,512,car,353,17,391,36
76.jpg,640,512,car,195,42,229,58
76.jpg,640,512,truck,233,98,357,131
76.jpg,640,512,car,142,0,167,9
76.jpg,640,512,person,89,59,97,69
76.jpg,640,512,person,87,56,94,66
76.jpg,640,512,person,7,55,17,66
76.jpg,640,512,motorcycle,72,82,88,92
76.jpg,640,512,motorcycle,18,97,34,106
76.jpg,640,512,car,77,65,111,80
76.jpg,640,512,car,21,81,51,98
76.jpg,640,512,car,610,0,639,13
76.jpg,640,512,car,532,17,558,32
76.jpg,640,512,car,499,7,530,21
76.jpg,640,512,car,431,11,464,28
76.jpg,640,512,car,353,17,391,36
76.jpg,640,512,car,195,42,229,58
76.jpg,640,512,truck,233,98,357,131
76.jpg,640,512,car,142,0,167,9
76.jpg,640,512,person,89,59,97,69
76.jpg,640,512,person,87,56,94,66
76.jpg,640,512,person,7,55,17,66
76.jpg,640,512,motorcycle,72,82,88,92
76.jpg,640,512,motorcycle,18,97,34,106
76.jpg,640,512,car,77,65,111,80
76.jpg,640,512,car,21,81,51,98
76.jpg,640,512,car,610,0,639,13
76.jpg,640,512,car,532,17,558,32
76.jpg,640,512,car,499,7,530,21
76.jpg,640,512,car,431,11,464,28
76.jpg,640,512,car,353,17,391,36
76.jpg,640,512,car,195,42,229,58
76.jpg,640,512,truck,233,98,357,131
76.jpg,640,512,car,142,0,167,9
76.jpg,640,512,person,89,59,97,69
76.jpg,640,512,person,87,56,94,66
76.jpg,640,512,person,7,55,17,66
76.jpg,640,512,motorcycle,72,82,88,92
76.jpg,640,512,motorcycle,18,97,34,106
76.jpg,640,512,car,77,65,111,80
76.jpg,640,512,car,21,81,51,98
76.jpg,640,512,car,610,0,639,13
76.jpg,640,512,car,532,17,558,32
76.jpg,640,512,car,499,7,530,21
76.jpg,640,512,car,431,11,464,28
76.jpg,640,512,car,353,17,391,36
76.jpg,640,512,car,195,42,229,58
76.jpg,640,512,truck,233,98,357,131
76.jpg,640,512,car,142,0,167,9
76.jpg,640,512,person,89,59,97,69
76.jpg,640,512,person,87,56,94,66
76.jpg,640,512,person,7,55,17,66
76.jpg,640,512,motorcycle,72,82,88,92
76.jpg,640,512,motorcycle,18,97,34,106
76.jpg,640,512,car,77,65,111,80
76.jpg,640,512,car,21,81,51,98
76.jpg,640,512,car,610,0,639,13
76.jpg,640,512,car,532,17,558,32
76.jpg,640,512,car,499,7,530,21
76.jpg,640,512,car,431,11,464,28
76.jpg,640,512,car,353,17,391,36
76.jpg,640,512,car,195,42,229,58
76.jpg,640,512,truck,233,98,357,131
76.jpg,640,512,car,142,0,167,9
76.jpg,640,512,person,89,59,97,69
76.jpg,640,512,person,87,56,94,66
76.jpg,640,512,person,7,55,17,66
76.jpg,640,512,motorcycle,72,82,88,92
76.jpg,640,512,motorcycle,18,97,34,106
76.jpg,640,512,car,77,65,111,80
76.jpg,640,512,car,21,81,51,98
76.jpg,640,512,car,610,0,639,13
76.jpg,640,512,car,532,17,558,32
76.jpg,640,512,car,499,7,530,21
76.jpg,640,512,car,431,11,464,28
76.jpg,640,512,car,353,17,391,36
76.jpg,640,512,car,195,42,229,58
76.jpg,640,512,truck,233,98,357,131
76.jpg,640,512,car,142,0,167,9
76.jpg,640,512,person,89,59,97,69
76.jpg,640,512,person,87,56,94,66
76.jpg,640,512,person,7,55,17,66
76.jpg,640,512,motorcycle,72,82,88,92
76.jpg,640,512,motorcycle,18,97,34,106
76.jpg,640,512,car,77,65,111,80
76.jpg,640,512,car,21,81,51,98
76.jpg,640,512,car,610,0,639,13
76.jpg,640,512,car,532,17,558,32
76.jpg,640,512,car,499,7,530,21
76.jpg,640,512,car,431,11,464,28
76.jpg,640,512,car,353,17,391,36
76.jpg,640,512,car,195,42,229,58
76.jpg,640,512,truck,233,98,357,131
76.jpg,640,512,car,142,0,167,9
76.jpg,640,512,person,89,59,97,69
76.jpg,640,512,person,87,56,94,66
76.jpg,640,512,person,7,55,17,66
76.jpg,640,512,motorcycle,72,82,88,92
76.jpg,640,512,motorcycle,18,97,34,106
76.jpg,640,512,car,77,65,111,80
76.jpg,640,512,car,21,81,51,98
76.jpg,640,512,car,610,0,639,13
76.jpg,640,512,car,532,17,558,32
76.jpg,640,512,car,499,7,530,21
76.jpg,640,512,car,431,11,464,28
76.jpg,640,512,car,353,17,391,36
76.jpg,640,512,car,195,42,229,58
76.jpg,640,512,truck,233,98,357,131
76.jpg,640,512,car,142,0,167,9
76.jpg,640,512,person,89,59,97,69
76.jpg,640,512,person,87,56,94,66
76.jpg,640,512,person,7,55,17,66
76.jpg,640,512,motorcycle,72,82,88,92
76.jpg,640,512,motorcycle,18,97,34,106
76.jpg,640,512,car,77,65,111,80
76.jpg,640,512,car,21,81,51,98
76.jpg,640,512,car,610,0,639,13
76.jpg,640,512,car,532,17,558,32
76.jpg,640,512,car,499,7,530,21
76.jpg,640,512,car,431,11,464,28
76.jpg,640,512,car,353,17,391,36
76.jpg,640,512,car,195,42,229,58
76.jpg,640,512,truck,233,98,357,131
76.jpg,640,512,car,142,0,167,9
76.jpg,640,512,person,89,59,97,69
76.jpg,640,512,person,87,56,94,66
76.jpg,640,512,person,7,55,17,66
76.jpg,640,512,motorcycle,72,82,88,92
76.jpg,640,512,motorcycle,18,97,34,106
76.jpg,640,512,car,77,65,111,80
77.jpg,640,512,person,181,30,189,41
77.jpg,640,512,car,0,136,24,158
77.jpg,640,512,person,129,180,137,194
77.jpg,640,512,person,31,79,38,91
77.jpg,640,512,car,606,43,632,59
77.jpg,640,512,car,543,47,572,65
77.jpg,640,512,person,245,7,252,19
77.jpg,640,512,person,237,54,243,63
77.jpg,640,512,person,240,58,246,66
77.jpg,640,512,car,198,5,224,25
77.jpg,640,512,car,295,0,324,12
77.jpg,640,512,car,268,3,295,18
77.jpg,640,512,car,125,31,152,48
77.jpg,640,512,car,50,120,91,140
77.jpg,640,512,car,281,75,315,96
77.jpg,640,512,car,219,83,259,103
77.jpg,640,512,car,350,65,384,83
77.jpg,640,512,car,159,97,190,115
77.jpg,640,512,car,111,107,146,126
77.jpg,640,512,truck,226,160,356,200
77.jpg,640,512,person,181,30,189,41
77.jpg,640,512,car,0,136,24,158
77.jpg,640,512,person,129,180,137,194
77.jpg,640,512,person,31,79,38,91
77.jpg,640,512,car,606,43,632,59
77.jpg,640,512,car,543,47,572,65
77.jpg,640,512,person,245,7,252,19
77.jpg,640,512,person,237,54,243,63
77.jpg,640,512,person,240,58,246,66
77.jpg,640,512,car,198,5,224,25
77.jpg,640,512,car,295,0,324,12
77.jpg,640,512,car,268,3,295,18
77.jpg,640,512,car,125,31,152,48
77.jpg,640,512,car,50,120,91,140
77.jpg,640,512,car,281,75,315,96
77.jpg,640,512,car,219,83,259,103
77.jpg,640,512,car,350,65,384,83
77.jpg,640,512,car,159,97,190,115
77.jpg,640,512,car,111,107,146,126
77.jpg,640,512,truck,226,160,356,200
77.jpg,640,512,person,181,30,189,41
77.jpg,640,512,car,0,136,24,158
77.jpg,640,512,person,129,180,137,194
77.jpg,640,512,person,31,79,38,91
77.jpg,640,512,car,606,43,632,59
77.jpg,640,512,car,543,47,572,65
77.jpg,640,512,person,245,7,252,19
77.jpg,640,512,person,237,54,243,63
77.jpg,640,512,person,240,58,246,66
77.jpg,640,512,car,198,5,224,25
77.jpg,640,512,car,295,0,324,12
77.jpg,640,512,car,268,3,295,18
77.jpg,640,512,car,125,31,152,48
77.jpg,640,512,car,50,120,91,140
77.jpg,640,512,car,281,75,315,96
77.jpg,640,512,car,219,83,259,103
77.jpg,640,512,car,350,65,384,83
77.jpg,640,512,car,159,97,190,115
77.jpg,640,512,car,111,107,146,126
77.jpg,640,512,truck,226,160,356,200
772.jpg,640,512,person,365,0,376,9
772.jpg,640,512,person,356,0,362,6
773.jpg,640,512,person,344,9,355,29
773.jpg,640,512,person,364,18,374,40
773.jpg,640,512,person,368,12,378,30
773.jpg,640,512,person,352,17,363,36
774.jpg,640,512,person,337,91,348,113
774.jpg,640,512,person,361,94,372,117
774.jpg,640,512,person,359,107,368,128
774.jpg,640,512,person,345,102,356,124
775.jpg,640,512,person,362,152,371,171
775.jpg,640,512,person,338,147,348,168
775.jpg,640,512,person,345,161,356,183
775.jpg,640,512,person,359,168,370,189
776.jpg,640,512,person,337,202,347,223
776.jpg,640,512,person,345,217,356,240
776.jpg,640,512,person,358,225,370,245
776.jpg,640,512,person,362,208,372,227
777.jpg,640,512,person,345,283,358,301
777.jpg,640,512,person,338,262,348,281
777.jpg,640,512,person,363,270,373,291
777.jpg,640,512,person,360,289,371,310
778.jpg,640,512,person,363,324,374,346
778.jpg,640,512,person,336,315,348,336
778.jpg,640,512,person,346,338,359,360
778.jpg,640,512,person,360,346,372,366
779.jpg,640,512,person,337,373,349,391
779.jpg,640,512,person,362,383,376,402
779.jpg,640,512,person,359,406,374,429
779.jpg,640,512,person,346,400,359,422
78.jpg,640,512,truck,316,197,380,222
78.jpg,640,512,person,397,11,420,27
78.jpg,640,512,car,7,0,27,11
78.jpg,640,512,truck,274,237,347,266
78.jpg,640,512,truck,245,245,309,272
780.jpg,640,512,person,362,463,374,481
780.jpg,640,512,person,336,425,348,446
780.jpg,640,512,person,345,453,360,474
780.jpg,640,512,person,365,438,376,457
780.jpg,640,512,person,362,463,374,481
780.jpg,640,512,person,336,425,348,446
780.jpg,640,512,person,345,453,360,474
780.jpg,640,512,person,365,438,376,457
782.jpg,640,512,car,312,0,342,20
783.jpg,640,512,car,312,3,341,51
784.jpg,640,512,car,307,0,336,26
784.jpg,640,512,car,312,38,341,93
785.jpg,640,512,car,309,25,334,67
785.jpg,640,512,car,312,87,341,148
786.jpg,640,512,car,309,70,334,118
786.jpg,640,512,car,311,140,343,206
787.jpg,640,512,car,310,210,344,283
787.jpg,640,512,car,310,130,335,182
788.jpg,640,512,car,309,191,336,249
788.jpg,640,512,car,310,282,345,361
789.jpg,640,512,car,308,331,334,400
789.jpg,640,512,car,307,441,347,511
79.jpg,640,512,truck,317,234,381,258
79.jpg,640,512,person,556,7,579,23
79.jpg,640,512,car,4,3,25,40
79.jpg,640,512,truck,247,280,310,307
79.jpg,640,512,truck,275,273,347,302
790.jpg,640,512,car,304,405,336,476
791.jpg,640,512,car,303,467,335,511
791.jpg,640,512,car,303,467,335,511
791.jpg,640,512,car,303,467,335,511
791.jpg,640,512,car,303,467,335,511
795.jpg,640,512,person,288,240,300,260
795.jpg,640,512,person,288,179,301,199
795.jpg,640,512,person,326,211,337,231
795.jpg,640,512,person,333,195,343,213
795.jpg,640,512,car,301,298,333,357
795.jpg,640,512,car,297,189,328,256
796.jpg,640,512,person,288,164,299,183
796.jpg,640,512,person,290,211,302,231
796.jpg,640,512,person,335,172,347,191
796.jpg,640,512,person,322,173,334,195
796.jpg,640,512,car,302,263,330,322
796.jpg,640,512,car,297,160,328,227
797.jpg,640,512,person,286,138,298,158
797.jpg,640,512,person,288,178,300,198
797.jpg,640,512,person,332,144,344,164
797.jpg,640,512,person,319,141,330,161
797.jpg,640,512,car,303,228,332,282
797.jpg,640,512,car,298,129,327,192
798.jpg,640,512,person,326,79,337,104
798.jpg,640,512,person,289,107,301,127
798.jpg,640,512,person,289,79,301,99
798.jpg,640,512,car,302,150,329,198
798.jpg,640,512,car,297,65,326,119
799.jpg,640,512,person,291,71,302,91
799.jpg,640,512,person,290,50,301,70
799.jpg,640,512,person,323,52,335,72
799.jpg,640,512,car,303,113,328,157
799.jpg,640,512,car,298,33,326,82
80.jpg,640,512,car,88,23,104,41
80.jpg,640,512,car,589,97,610,112
80.jpg,640,512,car,422,-2,437,16
80.jpg,640,512,person,611,95,621,107
80.jpg,640,512,truck,281,270,300,315
80.jpg,640,512,truck,305,267,328,316
80.jpg,640,512,truck,332,245,355,292
80.jpg,640,512,car,366,105,384,130
80.jpg,640,512,car,86,132,104,155
80.jpg,640,512,car,188,437,206,479
80.jpg,640,512,car,145,52,161,69
80.jpg,640,512,car,127,55,143,74
80.jpg,640,512,car,91,42,107,60
800.jpg,640,512,car,305,0,331,9
800.jpg,640,512,car,305,0,331,9
800.jpg,640,512,car,305,0,331,9
800.jpg,640,512,car,305,0,331,9
800.jpg,640,512,car,305,0,331,9
800.jpg,640,512,car,305,0,331,9
800.jpg,640,512,car,305,0,331,9
807.jpg,640,512,car,304,0,327,13
807.jpg,640,512,person,294,0,304,8
808.jpg,640,512,person,294,63,305,85
808.jpg,640,512,person,324,58,335,79
808.jpg,640,512,car,303,53,324,91
808.jpg,640,512,car,297,0,324,25
809.jpg,640,512,car,301,31,326,75
809.jpg,640,512,car,305,106,329,149
809.jpg,640,512,person,327,117,338,138
809.jpg,640,512,person,294,119,305,141
81.jpg,640,512,car,591,101,614,116
81.jpg,640,512,truck,304,282,327,331
81.jpg,640,512,truck,281,286,300,331
81.jpg,640,512,truck,335,257,358,304
81.jpg,640,512,car,367,113,385,138
81.jpg,640,512,car,84,141,102,161
81.jpg,640,512,car,187,455,204,499
81.jpg,640,512,car,122,59,138,77
81.jpg,640,512,car,87,45,103,63
81.jpg,640,512,car,84,27,100,45
81.jpg,640,512,car,142,57,158,74
81.jpg,640,512,car,423,0,438,19
81.jpg,640,512,person,615,100,626,112
810.jpg,640,512,person,331,178,342,199
810.jpg,640,512,person,295,171,308,195
810.jpg,640,512,car,300,76,329,126
810.jpg,640,512,car,304,160,333,209
811.jpg,640,512,person,297,246,308,268
811.jpg,640,512,person,333,253,345,274
811.jpg,640,512,car,300,135,332,194
811.jpg,640,512,car,303,233,336,287
812.jpg,640,512,person,333,330,345,351
812.jpg,640,512,car,300,199,333,267
812.jpg,640,512,car,296,309,336,369
813.jpg,640,512,car,294,335,334,421
813.jpg,640,512,car,302,465,342,512
814.jpg,640,512,car,294,402,334,496
815.jpg,640,512,car,294,465,334,512
815.jpg,640,512,car,294,465,334,512
815.jpg,640,512,car,294,465,334,512
815.jpg,640,512,car,294,465,334,512
819.jpg,640,512,car,299,7,324,53
82.jpg,640,512,truck,322,311,374,338
82.jpg,640,512,car,73,170,90,193
82.jpg,640,512,car,369,138,389,162
82.jpg,640,512,truck,304,328,329,377
82.jpg,640,512,truck,276,331,300,380
82.jpg,640,512,car,78,62,95,82
82.jpg,640,512,car,74,40,92,60
82.jpg,640,512,car,116,82,132,100
82.jpg,640,512,car,134,75,150,92
82.jpg,640,512,car,603,124,628,139
82.jpg,640,512,person,628,121,639,135
82.jpg,640,512,car,428,11,447,35
820.jpg,640,512,car,299,0,325,33
821.jpg,640,512,car,299,0,324,21
822.jpg,640,512,car,303,0,328,17
823.jpg,640,512,car,315,0,339,21
824.jpg,640,512,car,314,0,342,29
825.jpg,640,512,car,315,4,341,48
826.jpg,640,512,car,313,23,341,66
827.jpg,640,512,car,316,46,343,93
828.jpg,640,512,car,316,72,344,123
829.jpg,640,512,car,315,100,344,155
83.jpg,640,512,car,508,146,523,163
83.jpg,640,512,person,512,352,523,368
83.jpg,640,512,person,577,376,587,393
83.jpg,640,512,person,584,356,595,373
83.jpg,640,512,car,621,446,644,461
83.jpg,640,512,car,527,278,563,296
83.jpg,640,512,car,523,142,539,158
830.jpg,640,512,car,316,133,345,192
831.jpg,640,512,car,314,167,344,231
832.jpg,640,512,car,313,200,343,267
833.jpg,640,512,car,309,237,342,306
834.jpg,640,512,car,306,272,339,343
835.jpg,640,512,car,303,304,337,378
836.jpg,640,512,car,300,331,334,407
837.jpg,640,512,car,296,355,331,432
838.jpg,640,512,car,293,379,329,459
839.jpg,640,512,car,292,405,328,484
84.jpg,640,512,person,595,431,606,447
84.jpg,640,512,car,521,182,537,198
84.jpg,640,512,car,536,177,552,193
84.jpg,640,512,car,542,332,572,348
84.jpg,640,512,person,544,418,555,434
84.jpg,640,512,person,604,421,615,437
840.jpg,640,512,car,290,463,327,512
841.jpg,640,512,car,291,496,320,511
841.jpg,640,512,car,291,496,320,511
841.jpg,640,512,car,291,496,320,511
841.jpg,640,512,car,291,496,320,511
841.jpg,640,512,car,291,496,320,511
846.jpg,640,512,car,300,397,343,480
847.jpg,640,512,car,323,297,361,372
848.jpg,640,512,car,332,232,365,300
849.jpg,640,512,car,325,141,354,202
85.jpg,640,512,car,615,394,635,427
85.jpg,640,512,person,542,335,553,352
85.jpg,640,512,person,568,335,579,351
85.jpg,640,512,person,571,320,582,337
85.jpg,640,512,car,520,240,538,271
850.jpg,640,512,car,323,117,351,177
851.jpg,640,512,car,321,98,349,154
852.jpg,640,512,car,320,81,347,134
853.jpg,640,512,car,321,63,346,116
854.jpg,640,512,car,317,30,344,77
855.jpg,640,512,car,315,13,340,59
856.jpg,640,512,car,311,0,335,24
857.jpg,640,512,car,311,0,333,13
857.jpg,640,512,car,289,502,319,511
858.jpg,640,512,car,290,458,327,512
859.jpg,640,512,car,304,331,342,392
859.jpg,640,512,car,304,331,342,392
860.jpg,640,512,car,315,258,349,314
861.jpg,640,512,car,320,179,353,229
862.jpg,640,512,car,327,107,353,154
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
863.jpg,640,512,car,333,0,353,14
898.jpg,640,512,car,306,0,325,13
899.jpg,640,512,car,305,1,325,34
899.jpg,640,512,car,305,1,325,34
900.jpg,640,512,car,290,134,314,178
901.jpg,640,512,car,285,159,311,204
902.jpg,640,512,car,283,232,311,282
903.jpg,640,512,car,292,312,319,365
904.jpg,640,512,car,294,344,321,399
905.jpg,640,512,car,287,424,315,483
906.jpg,640,512,car,282,453,311,511
906.jpg,640,512,car,282,453,311,511
906.jpg,640,512,car,282,453,311,511
906.jpg,640,512,car,282,453,311,511
906.jpg,640,512,car,282,453,311,511
906.jpg,640,512,car,282,453,311,511
906.jpg,640,512,car,282,453,311,511
906.jpg,640,512,car,282,453,311,511
906.jpg,640,512,car,282,453,311,511
906.jpg,640,512,car,282,453,311,511
906.jpg,640,512,car,282,453,311,511
906.jpg,640,512,car,282,453,311,511
906.jpg,640,512,car,282,453,311,511
906.jpg,640,512,car,282,453,311,511
906.jpg,640,512,car,282,453,311,511
92.jpg,640,512,car,307,120,375,170
92.jpg,640,512,car,307,120,375,170
921.jpg,640,512,car,253,43,275,80
922.jpg,640,512,car,247,72,269,112
923.jpg,640,512,car,244,91,265,131
924.jpg,640,512,car,240,105,261,147
925.jpg,640,512,car,235,121,257,164
926.jpg,640,512,car,231,136,253,180
927.jpg,640,512,car,226,147,250,192
928.jpg,640,512,car,223,159,246,203
929.jpg,640,512,car,212,206,236,257
93.jpg,640,512,car,302,226,368,275
930.jpg,640,512,car,204,249,233,304
931.jpg,640,512,car,204,275,233,333
932.jpg,640,512,car,199,308,231,363
933.jpg,640,512,car,196,454,230,511
933.jpg,640,512,car,196,454,230,511
933.jpg,640,512,car,196,454,230,511
933.jpg,640,512,car,196,454,230,511
933.jpg,640,512,car,196,454,230,511
933.jpg,640,512,car,196,454,230,511
